%1. Title: MIT FULL TESTING
% 
%
%      
%      
%      
%
@RELATION testMIT

@ATTRIBUTE Amplitude   NUMERIC
@ATTRIBUTE 1Behind     NUMERIC
@ATTRIBUTE 1Forward    NUMERIC
@ATTRIBUTE RR          NUMERIC
@ATTRIBUTE HR1Behind   NUMERIC
@ATTRIBUTE HR          NUMERIC
@ATTRIBUTE HR1FORWARD  NUMERIC
@ATTRIBUTE CLASS       {0,1,2,3,4,5}

@DATA
-0.005,-0.07,-0.51,0.5527777777777778,106,108,130,0
-0.51,-0.005,-1.065,0.4583333333333333,108,130,98,3
-1.065,-0.51,-0.05,0.6111111111111112,130,98,117,1
-0.05,-1.065,0.085,0.5111111111111111,98,117,110,0
0.085,-0.05,-0.26,0.5444444444444444,117,110,134,0
-0.26,0.085,-0.99,0.44722222222222224,110,134,101,0
-0.99,-0.26,-0.06,0.5888888888888889,134,101,118,1
-0.06,-0.99,0.025,0.5055555555555555,101,118,122,0
0.025,-0.06,-0.215,0.4888888888888889,118,122,133,0
-0.215,0.025,-1.105,0.45,122,133,92,0
-1.105,-0.215,-0.015,0.6472222222222223,133,92,104,1
-0.015,-1.105,-0.04,0.5722222222222222,92,104,109,0
-0.04,-0.015,-0.005,0.55,104,109,109,0
-0.005,-0.04,-0.015,0.55,109,109,112,0
-0.015,-0.005,-0.065,0.5333333333333333,109,112,107,0
-0.065,-0.015,-0.5,0.5583333333333333,112,107,136,0
-0.5,-0.065,-1.01,0.4388888888888889,107,136,82,3
-1.01,-0.5,0.015,0.725,136,82,109,1
0.015,-1.01,-0.12,0.55,82,109,140,0
-0.12,0.015,-0.85,0.42777777777777776,109,140,91,0
-0.85,-0.12,-0.03,0.6527777777777778,140,91,105,1
-0.03,-0.85,0.14,0.5694444444444444,91,105,105,0
0.14,-0.03,-0.045,0.5666666666666667,105,105,104,0
-0.045,0.14,-0.145,0.5722222222222222,105,104,103,0
-0.145,-0.045,-0.115,0.5805555555555556,104,103,104,0
-0.115,-0.145,-1.125,0.575,103,104,135,0
-1.125,-0.115,-0.95,0.44166666666666665,104,135,73,3
-0.95,-1.125,0.01,0.8138888888888889,135,73,116,1
0.01,-0.95,-0.925,0.5138888888888888,73,116,138,0
-0.925,0.01,-0.745,0.43333333333333335,116,138,82,1
-0.745,-0.925,-0.06,0.7305555555555555,138,82,104,1
-0.06,-0.745,-0.33,0.5722222222222222,82,104,126,0
-0.33,-0.06,-1.055,0.475,104,126,89,3
-1.055,-0.33,-0.075,0.6722222222222223,126,89,107,1
-0.075,-1.055,-0.075,0.5583333333333333,89,107,120,0
-0.075,-0.075,-1.12,0.49722222222222223,107,120,95,0
-1.12,-0.075,-0.135,0.6305555555555555,120,95,100,1
-0.135,-1.12,-0.115,0.5972222222222222,95,100,110,0
-0.115,-0.135,-1.15,0.5416666666666666,100,110,89,0
-1.15,-0.115,-0.09,0.6722222222222223,110,89,110,1
-0.09,-1.15,-1.08,0.5444444444444444,89,110,137,0
-1.08,-0.09,-0.915,0.4361111111111111,110,137,77,3
-0.915,-1.08,-0.065,0.7694444444444445,137,77,100,1
-0.065,-0.915,-0.895,0.5972222222222222,77,100,132,0
-0.895,-0.065,-1.0,0.4527777777777778,100,132,84,3
-1.0,-0.895,-0.085,0.7138888888888889,132,84,106,1
-0.085,-1.0,0.085,0.5638888888888889,84,106,128,0
0.085,-0.085,-1.075,0.4666666666666667,106,128,97,0
-1.075,0.085,-0.14,0.6166666666666667,128,97,106,1
-0.14,-1.075,-0.035,0.5611111111111111,97,106,105,0
-0.035,-0.14,-0.115,0.5666666666666667,106,105,100,0
-0.115,-0.035,-0.11,0.5944444444444444,105,100,102,0
-0.11,-0.115,-0.045,0.5833333333333334,100,102,101,0
-0.045,-0.11,-1.195,0.5888888888888889,102,101,120,0
-1.195,-0.045,-0.96,0.5,101,120,77,3
-0.96,-1.195,-0.015,0.7694444444444445,120,77,105,1
-0.015,-0.96,-1.045,0.5666666666666667,77,105,136,0
-1.045,-0.015,-0.85,0.4388888888888889,105,136,82,3
-0.85,-1.045,-0.05,0.7305555555555555,136,82,110,1
-0.05,-0.85,-0.53,0.5416666666666666,82,110,142,0
-0.53,-0.05,-1.005,0.4222222222222222,110,142,94,3
-1.005,-0.53,-0.07,0.6361111111111111,142,94,104,1
-0.07,-1.005,0.115,0.5722222222222222,94,104,114,0
0.115,-0.07,-0.98,0.5222222222222223,104,114,98,0
-0.98,0.115,-0.075,0.6083333333333333,114,98,110,1
-0.075,-0.98,-0.055,0.5444444444444444,98,110,110,0
-0.055,-0.075,-1.225,0.5444444444444444,110,110,130,0
-1.225,-0.055,-1.06,0.46111111111111114,110,130,82,3
-1.06,-1.225,-0.11,0.7277777777777777,130,82,108,1
-0.11,-1.06,-0.945,0.5527777777777778,82,108,135,0
-0.945,-0.11,-1.03,0.44166666666666665,108,135,91,3
-1.03,-0.945,-0.125,0.6527777777777778,135,91,106,1
-0.125,-1.03,0.045,0.5638888888888889,91,106,118,0
0.045,-0.125,-1.16,0.5055555555555555,106,118,91,0
-1.16,0.045,-0.165,0.6583333333333333,118,91,100,1
-0.165,-1.16,-0.14,0.6,91,100,103,0
-0.14,-0.165,-1.265,0.5805555555555556,100,103,130,0
-1.265,-0.14,-1.05,0.4583333333333333,103,130,71,3
-1.05,-1.265,-0.15,0.8361111111111111,130,71,114,1
-0.15,-1.05,-1.055,0.5222222222222223,71,114,134,0
-1.055,-0.15,-0.92,0.44722222222222224,114,134,74,1
-0.92,-1.055,-0.145,0.8083333333333333,134,74,111,1
-0.145,-0.92,-1.09,0.5388888888888889,74,111,120,0
-1.09,-0.145,-1.005,0.5,111,120,79,1
-1.005,-1.09,-0.095,0.7527777777777778,120,79,105,1
-0.095,-1.005,-0.65,0.5666666666666667,79,105,273,0
-0.65,-0.095,-0.065,0.21944444444444444,105,273,270,3
-0.065,-0.65,-0.915,0.2222222222222222,273,270,88,5
-0.915,-0.065,-0.165,0.675,270,88,104,1
-0.165,-0.915,0.015,0.5722222222222222,88,104,123,0
0.015,-0.165,-1.105,0.4861111111111111,104,123,94,0
-1.105,0.015,-0.185,0.6361111111111111,123,94,108,1
-0.185,-1.105,-0.165,0.5527777777777778,94,108,127,0
-0.165,-0.185,-1.145,0.46944444444444444,108,127,91,0
-1.145,-0.165,-0.12,0.6555555555555556,127,91,98,1
-0.12,-1.145,-0.04,0.6083333333333333,91,98,113,0
-0.04,-0.12,-1.135,0.5277777777777778,98,113,79,0
-1.135,-0.04,-0.155,0.7527777777777778,113,79,105,1
-0.155,-1.135,-0.8,0.5666666666666667,79,105,136,0
-0.8,-0.155,-0.885,0.4388888888888889,105,136,83,3
-0.885,-0.8,-0.09,0.7222222222222222,136,83,104,1
-0.09,-0.885,-0.7,0.575,83,104,134,0
-0.7,-0.09,-0.845,0.44722222222222224,104,134,86,3
-0.845,-0.7,0.015,0.6916666666666667,134,86,107,1
0.015,-0.845,0.165,0.5583333333333333,86,107,124,0
0.165,0.015,-0.965,0.48333333333333334,107,124,187,0
-0.965,0.165,0.08,0.3194444444444444,124,187,187,1
0.08,-0.965,-0.155,0.3194444444444444,187,187,108,5
-0.155,0.08,-0.065,0.5555555555555556,187,108,106,0
-0.065,-0.155,-1.065,0.5638888888888889,108,106,130,0
-1.065,-0.065,-1.035,0.4583333333333333,106,130,79,3
-1.035,-1.065,-0.18,0.7555555555555555,130,79,108,1
-0.18,-1.035,-0.41,0.5555555555555556,79,108,139,0
-0.41,-0.18,-1.0,0.4305555555555556,108,139,88,3
-1.0,-0.41,-0.085,0.6805555555555556,139,88,103,1
-0.085,-1.0,0.05,0.5777777777777777,88,103,111,0
0.05,-0.085,-0.995,0.5388888888888889,103,111,93,0
-0.995,0.05,-0.09,0.6416666666666667,111,93,103,1
-0.09,-0.995,-0.05,0.5805555555555556,93,103,106,0
-0.05,-0.09,-1.095,0.5638888888888889,103,106,130,0
-1.095,-0.05,-0.935,0.4583333333333333,106,130,70,1
-0.935,-1.095,-0.17,0.8472222222222222,130,70,111,1
-0.17,-0.935,-1.055,0.5361111111111111,70,111,135,0
-1.055,-0.17,-0.94,0.4444444444444444,111,135,82,1
-0.94,-1.055,-0.285,0.725,135,82,111,1
-0.285,-0.94,-0.66,0.5361111111111111,82,111,134,0
-0.66,-0.285,-1.08,0.44722222222222224,111,134,87,3
-1.08,-0.66,-0.11,0.6861111111111111,134,87,102,1
-0.11,-1.08,0.06,0.5861111111111111,87,102,102,0
0.06,-0.11,-0.035,0.5861111111111111,102,102,101,0
-0.035,0.06,-0.02,0.5888888888888889,102,101,99,0
-0.02,-0.035,-0.07,0.6027777777777777,101,99,111,0
-0.07,-0.02,-1.015,0.5388888888888889,99,111,126,0
-1.015,-0.07,-0.805,0.475,111,126,75,1
-0.805,-1.015,-0.045,0.7944444444444444,126,75,114,1
-0.045,-0.805,-1.005,0.5222222222222223,75,114,124,0
-1.005,-0.045,-0.795,0.48055555555555557,114,124,68,1
-0.795,-1.005,-0.075,0.8722222222222222,124,68,102,1
-0.075,-0.795,-0.795,0.5861111111111111,68,102,130,0
-0.795,-0.075,-0.88,0.4583333333333333,102,130,86,3
-0.88,-0.795,-0.095,0.6944444444444444,130,86,101,1
-0.095,-0.88,0.17,0.5888888888888889,86,101,131,0
0.17,-0.095,-1.0,0.45555555555555555,101,131,90,0
-1.0,0.17,-0.125,0.6611111111111111,131,90,108,1
-0.125,-1.0,-0.09,0.5555555555555556,90,108,130,0
-0.09,-0.125,-1.095,0.4583333333333333,108,130,81,0
-1.095,-0.09,-0.115,0.7361111111111112,130,81,98,1
-0.115,-1.095,-0.835,0.6111111111111112,81,98,131,0
-0.835,-0.115,-0.87,0.45555555555555555,98,131,76,3
-0.87,-0.835,0.025,0.7888888888888889,131,76,105,1
0.025,-0.87,-0.39,0.5694444444444444,76,105,270,0
-0.39,0.025,-0.005,0.2222222222222222,105,270,270,3
-0.005,-0.39,-0.94,0.2222222222222222,270,270,84,5
-0.94,-0.005,-0.035,0.7138888888888889,270,84,104,1
-0.035,-0.94,0.095,0.5722222222222222,84,104,125,0
0.095,-0.035,-1.0,0.4777777777777778,104,125,96,0
-1.0,0.095,-0.12,0.6222222222222222,125,96,107,1
-0.12,-1.0,0.025,0.5583333333333333,96,107,114,0
0.025,-0.12,-1.06,0.5222222222222223,107,114,84,0
-1.06,0.025,-0.12,0.7083333333333334,114,84,101,1
-0.12,-1.06,-0.07,0.5888888888888889,84,101,109,0
-0.07,-0.12,-1.12,0.5472222222222223,101,109,90,0
-1.12,-0.07,-0.245,0.6638888888888889,109,90,101,1
-0.245,-1.12,-0.17,0.5916666666666667,90,101,118,0
-0.17,-0.245,-1.255,0.5055555555555555,101,118,189,0
-1.255,-0.17,-0.13,0.31666666666666665,118,189,187,1
-0.13,-1.255,-0.455,0.3194444444444444,189,187,109,5
-0.455,-0.13,-0.465,0.5472222222222223,187,109,103,0
-0.465,-0.455,-1.86,0.5805555555555556,109,103,96,0
-1.86,-0.465,-0.715,0.6222222222222222,103,96,94,3
-0.715,-1.86,-0.415,0.6361111111111111,96,94,99,0
-0.415,-0.715,-0.765,0.6055555555555555,94,99,99,0
-0.765,-0.415,-0.075,0.6027777777777777,99,99,100,1
-0.075,-0.765,0.185,0.6,99,100,100,0
0.185,-0.075,0.3,0.6,100,100,97,0
0.3,0.185,0.41,0.6138888888888889,100,97,99,0
0.41,0.3,0.065,0.6055555555555555,97,99,135,0
0.065,0.41,-0.595,0.44166666666666665,99,135,85,3
-0.595,0.065,0.285,0.7,135,85,100,1
0.285,-0.595,0.385,0.6,85,100,109,0
0.385,0.285,-0.925,0.5472222222222223,100,109,88,0
-0.925,0.385,-0.005,0.675,109,88,105,1
-0.005,-0.925,0.065,0.5666666666666667,88,105,109,0
0.065,-0.005,0.025,0.55,105,109,106,0
0.025,0.065,0.055,0.5611111111111111,109,106,106,0
0.055,0.025,0.01,0.5611111111111111,106,106,109,0
0.01,0.055,-1.07,0.55,106,109,136,0
-1.07,0.01,-0.935,0.4388888888888889,109,136,83,3
-0.935,-1.07,-0.075,0.7194444444444444,136,83,100,1
-0.075,-0.935,-0.47,0.5944444444444444,83,100,131,0
-0.47,-0.075,-0.8,0.45555555555555555,100,131,82,3
-0.8,-0.47,0.145,0.725,131,82,106,1
0.145,-0.8,0.27,0.5638888888888889,82,106,116,0
0.27,0.145,-0.865,0.5166666666666667,106,116,102,0
-0.865,0.27,0.125,0.5833333333333334,116,102,114,1
0.125,-0.865,0.045,0.5222222222222223,102,114,116,0
0.045,0.125,0.3,0.5166666666666667,114,116,135,0
0.3,0.045,-0.87,0.4444444444444444,116,135,101,0
-0.87,0.3,0.07,0.5888888888888889,135,101,114,1
0.07,-0.87,0.19,0.525,101,114,166,0
0.19,0.07,0.29,0.3611111111111111,114,166,337,0
0.29,0.19,0.015,0.17777777777777778,166,337,122,5
0.015,0.29,-0.675,0.49166666666666664,337,122,93,0
-0.675,0.015,0.315,0.6444444444444445,122,93,110,1
0.315,-0.675,0.16,0.5416666666666666,93,110,111,0
0.16,0.315,-0.23,0.5388888888888889,110,111,133,0
-0.23,0.16,-1.305,0.45,111,133,91,0
-1.305,-0.23,-0.15,0.6583333333333333,133,91,107,1
-0.15,-1.305,0.565,0.5583333333333333,91,107,113,0
0.565,-0.15,-0.355,0.5305555555555556,107,113,110,0
-0.355,0.565,0.35,0.5416666666666666,113,110,120,1
0.35,-0.355,0.17,0.5,110,120,109,0
0.17,0.35,-0.285,0.5472222222222223,120,109,126,0
-0.285,0.17,-0.57,0.475,109,126,94,0
-0.57,-0.285,0.285,0.6333333333333333,126,94,105,1
0.285,-0.57,0.42,0.5694444444444444,94,105,109,0
0.42,0.285,-0.42,0.5472222222222223,105,109,131,0
-0.42,0.42,-0.635,0.45555555555555555,109,131,96,3
-0.635,-0.42,0.11,0.625,131,96,113,1
0.11,-0.635,0.35,0.5305555555555556,96,113,118,0
0.35,0.11,0.36,0.5083333333333333,113,118,114,0
0.36,0.35,0.64,0.525,118,114,114,0
0.64,0.36,0.82,0.525,114,114,114,0
0.82,0.64,2.69,0.5222222222222223,114,114,111,0
2.69,0.82,1.84,0.5388888888888889,114,111,111,0
1.84,2.69,1.14,0.5361111111111111,111,111,111,3
1.14,1.84,0.665,0.5361111111111111,111,111,111,0
0.665,1.14,0.11,0.5361111111111111,111,111,134,0
0.11,0.665,-1.385,0.44722222222222224,111,134,103,0
-1.385,0.11,-0.78,0.5805555555555556,134,103,118,1
-0.78,-1.385,-0.96,0.5055555555555555,103,118,114,0
-0.96,-0.78,-1.02,0.5222222222222223,118,114,133,0
-1.02,-0.96,-2.52,0.45,114,133,108,0
-2.52,-1.02,-1.135,0.5555555555555556,133,108,114,1
-1.135,-2.52,-1.055,0.525,108,114,105,0
-1.055,-1.135,-1.82,0.5694444444444444,114,105,124,0
-1.82,-1.055,-1.94,0.48055555555555557,105,124,89,3
-1.94,-1.82,-0.445,0.6722222222222223,124,89,108,1
-0.445,-1.94,-0.255,0.5527777777777778,89,108,118,0
-0.255,-0.445,-0.235,0.5083333333333333,108,118,113,0
-0.235,-0.255,0.365,0.5277777777777778,118,113,114,0
0.365,-0.235,-1.145,0.525,113,114,116,0
-1.145,0.365,0.65,0.5138888888888888,114,116,119,0
0.65,-1.145,-0.555,0.5027777777777778,116,119,113,0
-0.555,0.65,0.89,0.5277777777777778,119,113,118,1
0.89,-0.555,0.52,0.5055555555555555,113,118,114,0
0.52,0.89,0.28,0.5222222222222223,118,114,125,0
0.28,0.52,-1.07,0.4777777777777778,114,125,104,0
-1.07,0.28,-0.305,0.5722222222222222,125,104,111,1
-0.305,-1.07,-0.725,0.5388888888888889,104,111,111,0
-0.725,-0.305,-0.74,0.5388888888888889,111,111,127,0
-0.74,-0.725,-1.0,0.46944444444444444,111,127,105,0
-1.0,-0.74,0.065,0.5666666666666667,127,105,125,1
0.065,-1.0,0.275,0.4777777777777778,105,125,120,0
0.275,0.065,-0.47,0.49722222222222223,125,120,124,0
-0.47,0.275,-0.24,0.48333333333333334,120,124,129,0
-0.24,-0.47,-0.43,0.4638888888888889,124,129,121,3
-0.43,-0.24,-0.505,0.49444444444444446,129,121,119,0
-0.505,-0.43,-0.315,0.5027777777777778,121,119,332,0
-0.315,-0.505,-0.145,0.18055555555555555,119,332,171,0
-0.145,-0.315,-0.09,0.35,332,171,116,5
-0.09,-0.145,-0.165,0.5166666666666667,171,116,109,0
-0.165,-0.09,-0.63,0.5472222222222223,116,109,113,0
-0.63,-0.165,-0.44,0.5277777777777778,109,113,102,0
-0.44,-0.63,-0.19,0.5833333333333334,113,102,332,0
-0.19,-0.44,0.195,0.18055555555555555,102,332,166,0
0.195,-0.19,0.165,0.3611111111111111,332,166,115,5
0.165,0.195,-0.065,0.5194444444444445,166,115,117,0
-0.065,0.165,-0.06,0.5111111111111111,115,117,120,0
-0.06,-0.065,-0.5,0.5,117,120,119,0
-0.5,-0.06,0.35,0.5027777777777778,120,119,111,3
0.35,-0.5,0.15,0.5361111111111111,119,111,107,0
0.15,0.35,-0.3,0.5583333333333333,111,107,251,0
-0.3,0.15,0.13,0.2388888888888889,107,251,248,0
0.13,-0.3,-0.815,0.24166666666666667,251,248,83,5
-0.815,0.13,-0.01,0.7194444444444444,248,83,100,1
-0.01,-0.815,-0.04,0.5944444444444444,83,100,125,0
-0.04,-0.01,-0.58,0.4777777777777778,100,125,120,0
-0.58,-0.04,0.005,0.49722222222222223,125,120,337,1
0.005,-0.58,-0.17,0.17777777777777778,120,337,105,5
-0.17,0.005,-0.235,0.5666666666666667,337,105,115,0
-0.235,-0.17,-0.935,0.5194444444444445,105,115,84,0
-0.935,-0.235,-0.37,0.7111111111111111,115,84,101,1
-0.37,-0.935,-0.475,0.5888888888888889,84,101,116,0
-0.475,-0.37,-1.195,0.5166666666666667,101,116,151,0
-1.195,-0.475,-0.26,0.3972222222222222,116,151,150,1
-0.26,-1.195,-0.435,0.4,151,150,93,5
-0.435,-0.26,-0.83,0.6416666666666667,150,93,140,0
-0.83,-0.435,-0.84,0.42777777777777776,93,140,66,3
-0.84,-0.83,-0.1,0.9,140,66,124,1
-0.1,-0.84,-1.0,0.48333333333333334,66,124,74,0
-1.0,-0.1,0.05,0.8027777777777778,124,74,108,1
0.05,-1.0,0.075,0.5555555555555556,74,108,112,0
0.075,0.05,-0.495,0.5333333333333333,108,112,126,0
-0.495,0.075,-0.745,0.475,112,126,73,3
-0.745,-0.495,-0.12,0.8138888888888889,126,73,100,1
-0.12,-0.745,-0.085,0.6,73,100,116,0
-0.085,-0.12,-0.81,0.5138888888888888,100,116,92,0
-0.81,-0.085,-0.125,0.65,116,92,101,1
-0.125,-0.81,0.18,0.5916666666666667,92,101,108,0
0.18,-0.125,-0.51,0.5527777777777778,101,108,130,0
-0.51,0.18,-0.695,0.4583333333333333,108,130,76,3
-0.695,-0.51,-0.205,0.7833333333333333,130,76,134,1
-0.205,-0.695,-1.215,0.44722222222222224,76,134,79,0
-1.215,-0.205,-0.185,0.7555555555555555,134,79,102,1
-0.185,-1.215,-0.165,0.5861111111111111,79,102,99,0
-0.165,-0.185,-0.555,0.6027777777777777,102,99,126,0
-0.555,-0.165,-0.915,0.475,99,126,78,3
-0.915,-0.555,-0.22,0.7611111111111111,126,78,127,1
-0.22,-0.915,-1.17,0.46944444444444444,78,127,88,0
-1.17,-0.22,-0.27,0.6777777777777778,127,88,108,1
-0.27,-1.17,-0.17,0.5527777777777778,88,108,108,0
-0.17,-0.27,-0.035,0.5527777777777778,108,108,134,0
-0.035,-0.17,-0.845,0.44722222222222224,108,134,81,0
-0.845,-0.035,-0.225,0.7333333333333333,134,81,96,1
-0.225,-0.845,-0.165,0.6194444444444445,81,96,98,0
-0.165,-0.225,-0.91,0.6111111111111112,96,98,132,0
-0.91,-0.165,-0.78,0.4527777777777778,98,132,71,3
-0.78,-0.91,-0.225,0.8444444444444444,132,71,97,1
-0.225,-0.78,-0.91,0.6166666666666667,71,97,141,0
-0.91,-0.225,-0.725,0.425,97,141,72,3
-0.725,-0.91,-0.11,0.8222222222222222,141,72,108,1
-0.11,-0.725,-0.505,0.5527777777777778,72,108,146,0
-0.505,-0.11,-0.84,0.4083333333333333,108,146,78,3
-0.84,-0.505,-0.14,0.7666666666666667,146,78,101,1
-0.14,-0.84,-0.095,0.5916666666666667,78,101,100,0
-0.095,-0.14,-0.67,0.5944444444444444,101,100,123,0
-0.67,-0.095,-0.895,0.4861111111111111,100,123,77,3
-0.895,-0.67,-0.135,0.7777777777777778,123,77,103,1
-0.135,-0.895,-0.17,0.5805555555555556,77,103,117,0
-0.17,-0.135,-0.93,0.5111111111111111,103,117,91,0
-0.93,-0.17,-0.215,0.6583333333333333,117,91,97,1
-0.215,-0.93,-0.165,0.6138888888888889,91,97,109,0
-0.165,-0.215,-0.91,0.55,97,109,122,0
-0.91,-0.165,-0.765,0.4888888888888889,109,122,67,1
-0.765,-0.91,-0.23,0.8916666666666667,122,67,100,1
-0.23,-0.765,-0.885,0.5972222222222222,67,100,130,0
-0.885,-0.23,-0.7,0.46111111111111114,100,130,73,3
-0.7,-0.885,-0.25,0.8194444444444444,130,73,99,1
-0.25,-0.7,-0.83,0.6027777777777777,73,99,140,0
-0.83,-0.25,-0.82,0.42777777777777776,99,140,84,3
-0.82,-0.83,-0.21,0.7138888888888889,140,84,111,1
-0.21,-0.82,-0.07,0.5361111111111111,84,111,119,0
-0.07,-0.21,-0.755,0.5027777777777778,111,119,82,0
-0.755,-0.07,-0.085,0.725,119,82,98,1
-0.085,-0.755,-0.26,0.6083333333333333,82,98,103,0
-0.26,-0.085,-1.15,0.5805555555555556,98,103,114,0
-1.15,-0.26,-1.0,0.525,103,114,62,1
-1.0,-1.15,-0.31,0.9583333333333334,114,62,115,1
-0.31,-1.0,-1.03,0.5194444444444445,62,115,77,0
-1.03,-0.31,-0.31,0.7694444444444445,115,77,97,1
-0.31,-1.03,-0.23,0.6166666666666667,77,97,108,0
-0.23,-0.31,-0.915,0.5555555555555556,97,108,121,0
-0.915,-0.23,-0.865,0.49444444444444446,108,121,65,3
-0.865,-0.915,-0.175,0.9166666666666666,121,65,100,1
-0.175,-0.865,-0.885,0.5972222222222222,65,100,110,0
-0.885,-0.175,-0.92,0.5416666666666666,100,110,76,1
-0.92,-0.885,-0.175,0.7861111111111111,110,76,102,1
-0.175,-0.92,-0.84,0.5833333333333334,76,102,140,0
-0.84,-0.175,-0.75,0.42777777777777776,102,140,74,3
-0.75,-0.84,-0.215,0.8083333333333333,140,74,109,1
-0.215,-0.75,-1.1,0.55,74,109,134,0
-1.1,-0.215,-0.795,0.44722222222222224,109,134,65,3
-0.795,-1.1,-0.225,0.9194444444444444,134,65,103,1
-0.225,-0.795,-1.06,0.5805555555555556,65,103,114,0
-1.06,-0.225,-0.855,0.525,103,114,73,1
-0.855,-1.06,-0.18,0.8166666666666667,114,73,97,1
-0.18,-0.855,-1.08,0.6166666666666667,73,97,130,0
-1.08,-0.18,-0.965,0.46111111111111114,97,130,77,3
-0.965,-1.08,-0.28,0.7694444444444445,130,77,106,1
-0.28,-0.965,-0.695,0.5611111111111111,77,106,146,0
-0.695,-0.28,-0.8,0.4083333333333333,106,146,76,3
-0.8,-0.695,-0.435,0.7861111111111111,146,76,93,1
-0.435,-0.8,-0.83,0.6416666666666667,76,93,131,0
-0.83,-0.435,-1.03,0.45555555555555555,93,131,66,3
-1.03,-0.83,-0.32,0.8972222222222223,131,66,100,1
-0.32,-1.03,-1.05,0.5972222222222222,66,100,143,0
-1.05,-0.32,-0.97,0.41944444444444445,100,143,71,3
-0.97,-1.05,-0.42,0.8388888888888889,143,71,99,1
-0.42,-0.97,-1.2,0.6027777777777777,71,99,145,0
-1.2,-0.42,-0.89,0.4111111111111111,99,145,74,3
-0.89,-1.2,-0.375,0.8083333333333333,145,74,101,1
-0.375,-0.89,-1.135,0.5916666666666667,74,101,131,0
-1.135,-0.375,-1.0,0.45555555555555555,101,131,64,3
-1.0,-1.135,-0.275,0.925,131,64,102,1
-0.275,-1.0,-0.97,0.5833333333333334,64,102,122,0
-0.97,-0.275,-0.86,0.4888888888888889,102,122,70,1
-0.86,-0.97,-0.31,0.8527777777777777,122,70,105,1
-0.31,-0.86,-1.115,0.5666666666666667,70,105,139,0
-1.115,-0.31,-0.725,0.4305555555555556,105,139,70,3
-0.725,-1.115,-0.245,0.8472222222222222,139,70,98,1
-0.245,-0.725,-1.03,0.6111111111111112,70,98,125,0
-1.03,-0.245,-0.89,0.4777777777777778,98,125,69,3
-0.89,-1.03,-0.19,0.8666666666666667,125,69,100,1
-0.19,-0.89,-1.1,0.5972222222222222,69,100,135,0
-1.1,-0.19,-0.83,0.4444444444444444,100,135,75,3
-0.83,-1.1,-0.21,0.7916666666666666,135,75,102,1
-0.21,-0.83,-0.955,0.5861111111111111,75,102,139,0
-0.955,-0.21,-0.85,0.4305555555555556,102,139,72,3
-0.85,-0.955,-0.26,0.8305555555555556,139,72,106,1
-0.26,-0.85,-1.065,0.5638888888888889,72,106,129,0
-1.065,-0.26,-0.91,0.4638888888888889,106,129,65,3
-0.91,-1.065,-0.22,0.9222222222222223,129,65,97,1
-0.22,-0.91,-1.04,0.6138888888888889,65,97,127,0
-1.04,-0.22,-0.98,0.4722222222222222,97,127,76,3
-0.98,-1.04,-0.3,0.7833333333333333,127,76,104,1
-0.3,-0.98,-1.105,0.575,76,104,135,0
-1.105,-0.3,-0.885,0.44166666666666665,104,135,77,3
-0.885,-1.105,-0.265,0.7694444444444445,135,77,110,1
-0.265,-0.885,-0.86,0.5444444444444444,77,110,130,0
-0.86,-0.265,-1.01,0.4583333333333333,110,130,85,3
-1.01,-0.86,-0.27,0.7027777777777777,130,85,102,1
-0.27,-1.01,-0.205,0.5833333333333334,85,102,103,0
-0.205,-0.27,-0.265,0.5805555555555556,102,103,98,0
-0.265,-0.205,-0.35,0.6111111111111112,103,98,92,0
-0.35,-0.265,-0.31,0.6472222222222223,98,92,105,0
-0.31,-0.35,-1.11,0.5694444444444444,92,105,109,0
-1.11,-0.31,-1.03,0.55,105,109,67,1
-1.03,-1.11,-0.25,0.8916666666666667,109,67,116,1
-0.25,-1.03,-1.01,0.5166666666666667,67,116,118,0
-1.01,-0.25,-0.855,0.5083333333333333,116,118,57,1
-0.855,-1.01,-0.23,1.038888888888889,118,57,104,1
-0.23,-0.855,-1.0,0.5722222222222222,57,104,113,0
-1.0,-0.23,-0.955,0.5277777777777778,104,113,67,1
-0.955,-1.0,-0.39,0.8861111111111111,113,67,108,1
-0.39,-0.955,-1.125,0.5527777777777778,67,108,119,0
-1.125,-0.39,-0.95,0.5027777777777778,108,119,66,1
-0.95,-1.125,-0.45,0.8972222222222223,119,66,118,1
-0.45,-0.95,-1.26,0.5055555555555555,66,118,117,0
-1.26,-0.45,-0.995,0.5111111111111111,118,117,63,1
-0.995,-1.26,-0.365,0.9472222222222222,117,63,107,1
-0.365,-0.995,-1.17,0.5583333333333333,63,107,107,0
-1.17,-0.365,-1.045,0.5583333333333333,107,107,65,1
-1.045,-1.17,-0.25,0.9138888888888889,107,65,110,1
-0.25,-1.045,-1.065,0.5444444444444444,65,110,119,0
-1.065,-0.25,-0.945,0.5027777777777778,110,119,69,1
-0.945,-1.065,-0.24,0.8666666666666667,119,69,111,1
-0.24,-0.945,-1.0,0.5361111111111111,69,111,120,0
-1.0,-0.24,-0.915,0.49722222222222223,111,120,66,1
-0.915,-1.0,-0.31,0.9,120,66,105,1
-0.31,-0.915,-1.1,0.5694444444444444,66,105,119,0
-1.1,-0.31,-0.86,0.5027777777777778,105,119,66,1
-0.86,-1.1,-0.275,0.9,119,66,109,1
-0.275,-0.86,-1.085,0.55,66,109,114,0
